Ref,Connectivity,Entropy R3,Harmonic Mean Depth R3,Integration (HH) R3,Integration (P-value) R3,Integration (Tekl) R3,Intensity R3,Line Length,Mean Depth R3,Node Count R3,Relativised Entropy R3,研究員,男性,女性,地點編號,進入街道時間 (Sensor),在目標地點的時間 (Sensor),熱感受_13-value,太陽輻射的強度,濕度,熱感受_7-value,風速,time,填答秒數,Period,Date_Period,Block,lat,lon
71,2,1.4290229,4.7457628,1.238816,1.238816,0.63570756,1.1908524,31.422556,2.3571429,15,1.7176391,閔翔,1,0,94,4133,4140,0.5,0,-1,1,1,2024/8/26 下午 12:54:09,45,2,8262,94,25.0400401,121.5322523
70,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,59.04446,2.4444444,10,1.7367692,閔翔,1,0,32,4153,4228,0.5,2,0,0,2,2024/8/26 下午 12:54:59,40,2,8262,32,25.0398396,121.5317679
79,2,1.3805348,5.1428571,1.3443909,1.3443909,0.65431285,1.0804185,23.644192,2.4117646,18,1.8379663,閔翔,1,0,87,4243,4250,0,0,1,0,1,2024/8/26 下午 12:55:31,28,2,8262,87,25.0399584,121.5316595
78,4,1.4583882,7.8805971,1.6071428,1.6071428,0.69100952,1.1883163,26.093475,2.3333333,22,1.7643235,閔翔,1,0,86,4317,4336,0.5,1,-1,1,1,2024/8/26 下午 12:56:12,29,2,8262,86,25.0402036,121.5316126
80,1,1.3055289,2.3529413,0.73918515,0.73918515,0.5041489,1.0681599,57.749931,2.5,9,1.7962018,閔翔,1,0,27,4356,4402,1.5,2,0,2,0,2024/8/26 下午 12:56:49,32,2,8262,27,25.0400454,121.5314133
74,3,1.4441595,6.2068968,1.4028426,1.4028426,0.66319418,1.1815851,25.79925,2.3529413,18,1.7547162,閔翔,1,0,76,4446,4508,1,2,0,1,2,2024/8/26 下午 12:57:54,61,2,8262,76,25.0401725,121.5310207
76,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,112.28374,2.347826,24,1.7904537,閔翔,1,0,26,4550,4620,1.5,2,1,2,2,2024/8/26 下午 12:59:18,69,2,8262,26,25.039996,121.5303698
52,4,1.5078828,7.9370079,1.8135039,1.8135039,0.7180022,1.4393427,49.305782,2.1500001,21,1.526921,閔翔,1,0,68,4717,4722,3,2,-1,3,0,2024/8/26 下午 01:00:03,40,2,8262,68,25.0399916,121.5298713
67,4,1.4372839,7.394958,1.5448366,1.5448366,0.68307137,1.1608831,68.223114,2.3499999,21,1.7988788,閔翔,1,0,29,4800,4825,1.5,1,0,2,1,2024/8/26 下午 01:00:46,39,2,8262,29,25.0395471,121.5301535
68,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,68.362869,2.2666667,16,1.6082193,閔翔,1,0,30,4852,4925,1.5,2,0,2,0,2024/8/26 下午 01:01:52,61,2,8262,30,25.0395569,121.5305469
94,3,1.3262645,6.5546217,1.4516129,1.4516129,0.67052817,0.97259396,21.51779,2.4761906,22,1.9952292,閔翔,1,0,78,4946,4955,0,0,-1,0,2,2024/8/26 下午 01:02:35,38,2,8262,78,25.0398086,121.5309444
69,4,1.4643856,7.2727275,1.5395753,1.5395753,0.68260622,1.2203213,69.057907,2.3157895,20,1.7376446,閔翔,1,0,31,5022,5110,0.5,1,0,1,2,2024/8/26 下午 01:03:34,51,2,8262,31,25.0397939,121.5315543
102,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,82.378548,2.4444444,10,1.7367692,閔翔,1,0,88,5117,5158,0.5,1,1,1,2,2024/8/26 下午 01:04:31,52,2,8262,88,25.0391891,121.5317216
101,4,1.5155047,6.9565215,1.5364467,1.5364467,0.68301076,1.3639542,26.079014,2.2352941,18,1.6029594,閔翔,1,0,89,5232,5238,1,2,0,1,1,2024/8/26 下午 01:05:10,35,2,8262,89,25.0389254,121.5316726
103,3,1.4990152,6.2222223,1.5405476,1.5405476,0.68430793,1.4157366,83.308861,2.1875,17,1.5332038,閔翔,1,0,90,5307,5312,0.5,2,0,0,2,2024/8/26 下午 01:06:03,48,2,8262,90,25.038671,121.5316317
27,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,38.831203,2.4000001,16,1.7939149,閔翔,1,0,48,5355,5402,0,-1,-1,0,1,2024/8/26 下午 01:06:31,24,2,8262,48,25.0383228,121.531684
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.3,5417,5436,0,0,-1,0,2,2024/8/26 下午 01:07:06,28,2,8262,96.3,25.0384917,121.5318861
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.2,5455,5459,0,2,0,0,2,2024/8/26 下午 01:07:36,25,2,8262,96.2,25.0386922,121.5320289
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.1,5527,5530,1,2,0,1,1,2024/8/26 下午 01:08:09,25,2,8262,96.1,25.0388415,121.5321967
92,2,1.4174378,4.48,1.1561403,1.1561403,0.61990625,1.1673018,65.766846,2.3846154,14,1.7433239,閔翔,1,0,39,5559,5612,1.5,2,0,2,0,2024/8/26 下午 01:08:41,24,2,8262,39,25.0390333,121.5325596
22,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,107.13454,2.2727273,12,1.5487748,閔翔,1,0,103,5632,5709,0,0,-1,0,2,2024/8/26 下午 01:09:35,50,2,8262,103,25.0386846,121.5326969
28,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,108.48433,2.2857144,15,1.6335514,閔翔,1,0,49,5735,5806,0.5,1,0,1,1,2024/8/26 下午 01:10:35,55,2,8262,49,25.0383065,121.5321482
23,3,1.5415961,5.1063828,1.3988512,1.3988512,0.66463226,1.6700624,65.22097,2.0833333,13,1.3539122,閔翔,1,0,44,500,511,-0.5,0,0,0,3,2024/8/26 下午 01:17:52,432,2,8262,44,25.0383855,121.5286798
24,3,1.4726398,6.0759492,1.3938289,1.3938289,0.66181248,1.2517439,70.23468,2.3125,17,1.6838834,閔翔,1,0,45,541,609,0,0,1,0,0,2024/8/26 下午 01:18:38,38,2,8262,45,25.0383887,121.5291668
83,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,53.085732,2.3333333,13,1.650112,閔翔,1,0,72,639,647,0.5,0,0,1,0,2024/8/26 下午 01:19:17,35,2,8262,72,25.0384623,121.5294379
85,3,1.5531402,4.3636365,1.3270249,1.3270249,0.65321249,1.8982824,88.490143,2,11,1.229477,閔翔,1,0,41,703,727,-0.5,0,0,0,2,2024/8/26 下午 01:19:54,27,2,8262,41,25.0386279,121.5290421
86,2,1.5085742,4,1.1058542,1.1058542,0.60528529,1.5085742,64.411659,2.2,11,1.4395257,閔翔,1,0,61,806,810,1.5,0,-1,2,1,2024/8/26 下午 01:20:45,47,2,8262,61,25.0385565,121.5287272
23,3,1.5415961,5.1063828,1.3988512,1.3988512,0.66463226,1.6700624,65.22097,2.0833333,13,1.3539122,閔翔,1,0,44,842,845,0.5,2,-1,1,0,2024/8/26 下午 01:21:21,32,2,8262,44,25.0383855,121.5286798
14,3,1.5415961,5.1063828,1.2989333,1.2989333,0.64596856,1.5415961,65.980621,2.1666667,13,1.4444195,閔翔,1,0,60,909,918,0,0,-1,0,2,2024/8/26 下午 01:21:52,27,2,8262,60,25.0384912,121.5284798
84,2,1.5085742,4,1.1058542,1.1058542,0.60528529,1.5085742,47.719105,2.2,11,1.4395257,閔翔,1,0,40,932,951,-0.5,0,0,0,1,2024/8/26 下午 01:22:30,33,2,8262,40,25.0386361,121.5286879
13,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,46.470898,2.3333333,13,1.650112,閔翔,1,0,59,1014,1033,0,0,-1,0,1,2024/8/26 下午 01:23:01,26,2,8262,59,25.0388121,121.5286443
87,3,1.5164965,5.3333335,1.3006579,1.3006579,0.64624065,1.4153968,97.625801,2.2307692,14,1.5425942,閔翔,1,0,34,1053,1115,0,0,0,0,2,2024/8/26 下午 01:23:42,28,2,8262,34,25.038994,121.529181
82,3,1.5415961,5.1063828,1.2989333,1.2989333,0.64596856,1.5415961,39.159924,2.1666667,13,1.4444195,閔翔,1,0,71,1152,1157,0.5,0,0,0,0,2024/8/26 下午 01:24:30,43,2,8262,71,25.0387908,121.5294575
83,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,53.085732,2.3333333,13,1.650112,閔翔,1,0,72,1225,1230,0.5,0,-1,1,0,2024/8/26 下午 01:25:01,27,2,8262,72,25.0384623,121.5294379
25,3,1.4791145,6.4000001,1.4666082,1.4666082,0.67273146,1.2678125,123.83304,2.2941177,18,1.664782,閔翔,1,0,46,1246,1307,0,-1,-1,0,2,2024/8/26 下午 01:25:39,33,2,8262,46,25.0383724,121.5297702
26,4,1.5238379,7.3846154,1.606352,1.606352,0.69234449,1.3787105,93.83889,2.2222223,19,1.5837113,閔翔,1,0,47,1420,1457,-0.5,-1,0,0,0,2024/8/26 下午 01:27:33,110,2,8262,47,25.0383234,121.5311958
103,3,1.4990152,6.2222223,1.5405476,1.5405476,0.68430793,1.4157366,83.308861,2.1875,17,1.5332038,閔翔,1,0,90,1550,1620,-0.5,-1,0,-1,2,2024/8/26 下午 01:28:26,48,2,8262,90,25.038671,121.5316317
100,4,1.5517561,6.8571429,1.6261337,1.6261337,0.69710863,1.5517561,48.928677,2.125,17,1.4474835,閔翔,1,0,43,1630,1644,0.5,2,0,1,2,2024/8/26 下午 01:29:20,50,2,8262,43,25.0388829,121.5313593
96,4,1.4750162,8.5853662,1.7257152,1.7257152,0.705015,1.2207031,46.072742,2.3043478,24,1.723595,閔翔,1,0,80,1718,1740,0,0,0,0,0,2024/8/26 下午 01:30:04,39,2,8262,80,25.0391935,121.5311304
95,3,1.4033208,7.3846154,1.6178579,1.6178579,0.69188631,1.086442,42.677994,2.3913043,24,1.8516062,閔翔,1,0,79,1802,1826,1,0,0,1,0,2024/8/26 下午 01:30:54,45,2,8262,79,25.0395964,121.5310155
96,4,1.4750162,8.5853662,1.7257152,1.7257152,0.705015,1.2207031,46.072742,2.3043478,24,1.723595,閔翔,1,0,80,1902,1909,0,-1,0,0,1,2024/8/26 下午 01:31:47,49,3,8263,80,25.0391935,121.5311304
97,4,1.5347224,7.4666667,1.6828449,1.6828449,0.70292342,1.4579864,47.795788,2.1666667,19,1.5144788,閔翔,1,0,42,1954,1959,0.5,1,0,1,2,2024/8/26 下午 01:32:38,43,3,8263,42,25.0388676,121.5309387
98,4,1.5404148,7.1489363,1.6132691,1.6132691,0.69413465,1.4593403,85.304672,2.1764705,18,1.5170654,閔翔,1,0,75,2037,2121,0,0,0,0,2,2024/8/26 下午 01:33:57,74,3,8263,75,25.038429,121.5306227
99,3,1.4990152,6.2222223,1.4635203,1.4635203,0.67259115,1.3412241,40.654255,2.25,17,1.5970589,閔翔,1,0,74,2214,2217,0,-1,1,0,1,2024/8/26 下午 01:34:48,46,3,8263,74,25.0389129,121.5306461
93,2,1.3845311,4.0975609,1.0697098,1.0697098,0.60170126,1.1249316,38.536835,2.4166667,13,1.7917442,閔翔,1,0,73,2251,2300,0,0,-1,0,1,2024/8/26 下午 01:35:29,37,3,8263,73,25.0392812,121.5303807
67,4,1.4372839,7.394958,1.5448366,1.5448366,0.68307137,1.1608831,68.223114,2.3499999,21,1.7988788,閔翔,1,0,29,2328,2350,1,1,0,1,2,2024/8/26 下午 01:36:19,46,3,8263,29,25.0395471,121.5301535
66,2,1.4274213,4.9411764,1.31797,1.31797,0.64956075,1.202039,78.895355,2.3333333,16,1.7064047,閔翔,1,0,28,2427,2430,0.5,0,0,0,2,2024/8/26 下午 01:37:06,42,3,8263,28,25.0396865,121.529709
10,4,1.4372839,7.394958,1.5448366,1.5448366,0.68307137,1.1608831,51.105816,2.3499999,21,1.7988788,閔翔,1,0,56,2528,2547,2,2,-1,2,0,2024/8/26 下午 01:38:27,76,3,8263,56,25.0402085,121.5290808
77,3,1.4590468,6.810811,1.5395753,1.5395753,0.68260622,1.2158724,81.858826,2.3157895,20,1.7137352,閔翔,1,0,25,2613,2633,2,2,0,2,1,2024/8/26 下午 01:39:13,42,3,8263,25,25.040227,121.5294458
52,4,1.5078828,7.9370079,1.8135039,1.8135039,0.7180022,1.4393427,49.305782,2.1500001,21,1.526921,閔翔,1,0,68,2719,2724,-0.5,-1,0,0,2,2024/8/26 下午 01:39:58,40,3,8263,68,25.0399916,121.5298713
53,2,1.3386233,4.173913,1.0952908,1.0952908,0.60852319,1.0411515,50.939728,2.4615386,14,1.8866836,閔翔,1,0,69.1,2808,2818,-0.5,-1,0,0,1,2024/8/26 下午 01:40:51,47,3,8263,69.1,25.0394751,121.5297346
53,2,1.3386233,4.173913,1.0952908,1.0952908,0.60852319,1.0411515,50.939728,2.4615386,14,1.8866836,閔翔,1,0,69.2,2832,2850,1,2,0,1,2,2024/8/26 下午 01:41:27,31,3,8263,69.2,25.0393667,121.5295951
54,1,1.3616542,1.7142857,0.49860358,0.49860358,0.35620719,1.3616542,75.91761,2.4000001,6,1.5093437,閔翔,1,0,33,2920,2940,0,0,-1,0,1,2024/8/26 下午 01:42:09,26,3,8263,33,25.0393842,121.5291679
11,2,1.4290229,4.7457628,1.238816,1.238816,0.63570756,1.1908524,53.777714,2.3571429,15,1.7176391,閔翔,1,0,57,3012,3049,2.5,2,0,3,0,2024/8/26 下午 01:43:36,82,3,8263,57,25.0396876,121.5289609
12,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,49.513103,2.2857144,15,1.6335514,閔翔,1,0,58,3132,3146,2,2,0,2,2,2024/8/26 下午 01:44:22,41,3,8263,58,25.0393934,121.5288781
87,3,1.5164965,5.3333335,1.3006579,1.3006579,0.64624065,1.4153968,97.625801,2.2307692,14,1.5425942,閔翔,1,0,34,3212,3243,0,0,0,0,1,2024/8/26 下午 01:45:12,46,3,8263,34,25.038994,121.529181
81,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,34.177593,2.3333333,13,1.650112,閔翔,1,0,70,3313,3316,-0.5,0,-1,-1,1,2024/8/26 下午 01:46:05,48,3,8263,70,25.0390891,121.529403
88,2,1.3797646,4.5714288,1.1768752,1.1768752,0.62482291,1.0892878,99.82972,2.4285715,15,1.8288469,閔翔,1,0,35,3413,3440,2,2,0,3,1,2024/8/26 下午 01:47:21,70,3,8263,35,25.0390594,121.5298593
89,3,1.4316345,6.6666665,1.4803609,1.4803609,0.674389,1.1453077,68.560295,2.3684211,20,1.7898073,閔翔,1,0,36,3540,3547,0,-1,0,-1,1,2024/8/26 下午 01:48:24,58,3,8263,36,25.0392294,121.5307158
90,4,1.5053972,8.2285719,1.8,1.8,0.71533829,1.3799474,66.541153,2.1904762,22,1.5747191,閔翔,1,0,37.1,3640,3647,0.5,0,-1,0,1,2024/8/26 下午 01:49:21,52,3,8263,37.1,25.0393297,121.5312078
90,4,1.5053972,8.2285719,1.8,1.8,0.71533829,1.3799474,66.541153,2.1904762,22,1.5747191,閔翔,1,0,37.2,3714,3722,0,-1,0,0,1,2024/8/26 下午 01:50:04,39,3,8263,37.2,25.0392147,121.5315146
90,4,1.5053972,8.2285719,1.8,1.8,0.71533829,1.3799474,66.541153,2.1904762,22,1.5747191,閔翔,1,0,37.3,3754,3759,0,-1,0,0,1,2024/8/26 下午 01:50:40,31,3,8263,37.3,25.0390812,121.5316628
91,3,1.4060923,6.7692308,1.4896638,1.4896638,0.67561632,1.0936273,40.265079,2.4000001,21,1.8471928,閔翔,1,0,38,3834,3853,0.5,0,0,0,1,2024/8/26 下午 01:51:21,33,3,8263,38,25.039036,121.531903
72,2,1.3386233,4.173913,1.0952908,1.0952908,0.60852319,1.0411515,99.295776,2.4615386,14,1.8866836,閔翔,1,0,95,3917,4008,0,0,1,0,1,2024/8/26 下午 01:52:35,69,3,8263,95,25.0396391,121.5322021
71,2,1.4290229,4.7457628,1.238816,1.238816,0.63570756,1.1908524,31.422556,2.3571429,15,1.7176391,閔翔,1,0,94,4042,4046,0,0,0,0,1,2024/8/26 下午 01:53:12,33,3,8263,94,25.0400401,121.5322523
45,2,1.3805348,5.1428571,1.3443909,1.3443909,0.65431285,1.0804185,49.555302,2.4117646,18,1.8379663,閔翔,1,0,24,4100,4113,0,-2,0,0,0,2024/8/26 下午 01:53:55,36,3,8263,24,25.0401832,121.5325162
21,3,1.5164965,5.3333335,1.3006579,1.3006579,0.64624065,1.4153968,129.81596,2.2307692,14,1.5425942,閔翔,1,0,102,4136,4228,0,0,-1,0,0,2024/8/26 下午 01:54:49,47,3,8263,102,25.0395585,121.5327426
22,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,107.13454,2.2727273,12,1.5487748,閔翔,1,0,103,4324,4358,-1,-1,0,-1,2,2024/8/26 下午 01:56:42,108,3,8263,103,25.0386846,121.5326969
15,2,1.4754353,3.8709676,1.0207884,1.0207884,0.58639652,1.3524823,119.26802,2.3,11,1.5687064,閔翔,1,0,97,2415,2444,0,-1,0,0,1,2024/8/27 上午 10:37:24,88,1,8271,97,25.041778,121.5327926
16,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,27.527857,2.2666667,16,1.6082193,閔翔,1,0,98,2510,2528,1.5,2,0,2,1,2024/8/27 上午 10:37:55,21,1,8271,98,25.0414703,121.5328007
17,4,1.5232575,7.7241378,1.6734514,1.6734514,0.70075864,1.3847796,27.863453,2.2105262,20,1.5743387,閔翔,1,0,99,2543,2557,1.5,2,0,2,1,2024/8/27 上午 10:38:26,24,1,8271,99,25.0411445,121.532802
18,3,1.4791145,6.4000001,1.4666082,1.4666082,0.67273146,1.2678125,26.977301,2.2941177,18,1.664782,閔翔,1,0,106,2612,2626,1,1,0,1,0,2024/8/27 上午 10:38:57,27,1,8271,106,25.0408874,121.5328053
20,3,1.4726398,6.0759492,1.3938289,1.3938289,0.66181248,1.2517439,43.933834,2.3125,17,1.6838834,閔翔,1,0,101,2649,2701,0.5,0,0,0,1,2024/8/27 上午 10:39:37,33,1,8271,101,25.0405616,121.5328047
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,閔翔,1,0,19.2,2730,2803,1.5,2,0,2,0,2024/8/27 上午 10:40:31,49,1,8271,19.2,25.0406122,121.5322452
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,閔翔,1,0,19.1,2817,2830,0,-1,0,0,2,2024/8/27 上午 10:41:00,22,1,8271,19.1,25.0406991,121.5320006
63,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,39.423187,2.4000001,16,1.7939149,閔翔,1,0,17,2851,2903,3,2,-1,3,0,2024/8/27 上午 10:41:46,37,1,8271,17,25.0408152,121.53176
62,4,1.4278139,8.5146198,1.6741856,1.6741856,0.69851047,1.1154796,135.60442,2.375,25,1.838447,閔翔,1,0,16,2948,,1,2,0,1,2,2024/8/27 上午 10:42:45,51,1,8271,16,25.0409982,121.5308349
50,2,1.3052267,5.0574713,1.3088794,1.3088794,0.64932406,0.95381951,59.938217,2.5,19,1.9928683,閔翔,1,0,66,3114,3132,0,-1,0,0,1,2024/8/27 上午 10:43:55,66,1,8271,66,25.0408748,121.5301576
77,3,1.4590468,6.810811,1.5395753,1.5395753,0.68260622,1.2158724,81.858826,2.3157895,20,1.7137352,閔翔,1,0,25,3157,3208,1.5,2,-1,2,1,2024/8/27 上午 10:44:36,37,1,8271,25,25.040227,121.5294458
8,3,1.4060923,6.7692308,1.4896638,1.4896638,0.67561632,1.0936273,59.241184,2.4000001,21,1.8471928,閔翔,1,0,54,3254,3334,0,-1,0,0,0,2024/8/27 上午 10:46:12,91,1,8271,54,25.0412222,121.5293752
9,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,51.308941,2.347826,24,1.7904537,閔翔,1,0,55,3425,3446,0,-1,-1,0,1,2024/8/27 上午 10:47:24,67,1,8271,55,25.0405354,121.5291984
77,3,1.4590468,6.810811,1.5395753,1.5395753,0.68260622,1.2158724,81.858826,2.3157895,20,1.7137352,閔翔,1,0,25,3512,3545,2,2,0,2,2,2024/8/27 上午 10:48:11,41,1,8271,25,25.040227,121.5294458
51,3,1.3033811,7.0588236,1.5346701,1.5346701,0.68154991,0.93098646,57.875652,2.5,25,2.046488,閔翔,1,0,67,3608,3635,-0.5,-1,0,-1,1,2024/8/27 上午 10:49:03,47,1,8271,67,25.0404471,121.5300228
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,閔翔,1,0,21,3652,3725,0.5,-1,0,1,0,2024/8/27 上午 10:49:50,43,1,8271,21,25.0405667,121.5303935
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,閔翔,1,0,22,3820,3827,0,-1,0,0,1,2024/8/27 上午 10:51:04,70,1,8271,22,25.0403395,121.5312408
60,4,1.4060208,8.6153851,1.6794915,1.6794915,0.69892079,1.0751923,64.278275,2.4000001,26,1.8841705,閔翔,1,0,85,3910,3937,0.5,2,0,1,3,2024/8/27 上午 10:52:24,76,1,8271,85,25.0405,121.5315933
44,5,1.5140622,8.5714283,1.7307693,1.7307693,0.70672709,1.3323747,71.484612,2.2380953,22,1.6421758,閔翔,1,0,23,4034,4048,0.5,-1,0,1,0,2024/8/27 上午 10:53:14,45,1,8271,23,25.040236,121.5319224
71,2,1.4290229,4.7457628,1.238816,1.238816,0.63570756,1.1908524,31.422556,2.3571429,15,1.7176391,閔翔,1,0,94,4134,4143,3,2,0,3,0,2024/8/27 上午 10:54:17,52,1,8271,94,25.0400401,121.5322523
70,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,59.04446,2.4444444,10,1.7367692,閔翔,1,0,32,4157,4230,-1,-1,-1,-1,3,2024/8/27 上午 10:54:57,34,1,8271,32,25.0398396,121.5317679
79,2,1.3805348,5.1428571,1.3443909,1.3443909,0.65431285,1.0804185,23.644192,2.4117646,18,1.8379663,閔翔,1,0,87,4242,4256,3,2,-1,3,0,2024/8/27 上午 10:55:29,20,1,8271,87,25.0399584,121.5316595
78,4,1.4583882,7.8805971,1.6071428,1.6071428,0.69100952,1.1883163,26.093475,2.3333333,22,1.7643235,閔翔,1,0,86,4314,4330,0,-1,0,0,2,2024/8/27 上午 10:56:07,33,1,8271,86,25.0402036,121.5316126
80,1,1.3055289,2.3529413,0.73918515,0.73918515,0.5041489,1.0681599,57.749931,2.5,9,1.7962018,閔翔,1,0,27,4351,4357,0,0,0,0,2,2024/8/27 上午 10:56:48,36,1,8271,27,25.0400454,121.5314133
74,3,1.4441595,6.2068968,1.4028426,1.4028426,0.66319418,1.1815851,25.79925,2.3529413,18,1.7547162,閔翔,1,0,76,4438,4456,3,2,-1,3,0,2024/8/27 上午 10:57:51,59,1,8271,76,25.0401725,121.5310207
75,3,1.4146782,6.3157897,1.4135897,1.4135897,0.66484892,1.1199536,32.595676,2.3888888,19,1.8209543,閔翔,1,0,77,4537,4542,0,-1,-1,0,1,2024/8/27 上午 10:58:20,23,1,8271,77,25.0400211,121.5309618
76,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,112.28374,2.347826,24,1.7904537,閔翔,1,0,26,4616,4700,3,2,-1,3,0,2024/8/27 上午 10:59:30,59,1,8271,26,25.039996,121.5303698
52,4,1.5078828,7.9370079,1.8135039,1.8135039,0.7180022,1.4393427,49.305782,2.1500001,21,1.526921,閔翔,1,0,68,4732,4736,0.5,-1,0,0,0,2024/8/27 上午 11:00:13,38,1,8271,68,25.0399916,121.5298713
67,4,1.4372839,7.394958,1.5448366,1.5448366,0.68307137,1.1608831,68.223114,2.3499999,21,1.7988788,閔翔,1,0,29,4813,4835,2,2,1,2,2,2024/8/27 上午 11:01:01,43,2,8272,29,25.0395471,121.5301535
68,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,68.362869,2.2666667,16,1.6082193,閔翔,1,0,30,4907,4921,1.5,2,0,2,0,2024/8/27 上午 11:02:03,57,2,8272,30,25.0395569,121.5305469
94,3,1.3262645,6.5546217,1.4516129,1.4516129,0.67052817,0.97259396,21.51779,2.4761906,22,1.9952292,閔翔,1,0,78,5001,5010,1.5,2,0,2,1,2024/8/27 上午 11:02:43,35,2,8272,78,25.0398086,121.5309444
69,4,1.4643856,7.2727275,1.5395753,1.5395753,0.68260622,1.2203213,69.057907,2.3157895,20,1.7376446,閔翔,1,0,31,5035,5121,0.5,0,-1,0,1,2024/8/27 上午 11:03:51,60,2,8272,31,25.0397939,121.5315543
102,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,82.378548,2.4444444,10,1.7367692,閔翔,1,0,88,5141,5217,2,2,0,2,1,2024/8/27 上午 11:04:53,57,2,8272,88,25.0391891,121.5317216
101,4,1.5155047,6.9565215,1.5364467,1.5364467,0.68301076,1.3639542,26.079014,2.2352941,18,1.6029594,閔翔,1,0,89,5256,5304,1,2,-1,1,2,2024/8/27 上午 11:05:36,38,2,8272,89,25.0389254,121.5316726
103,3,1.4990152,6.2222223,1.5405476,1.5405476,0.68430793,1.4157366,83.308861,2.1875,17,1.5332038,閔翔,1,0,90,5328,5356,-1,-1,0,-1,2,2024/8/27 上午 11:06:25,41,2,8272,90,25.038671,121.5316317
27,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,38.831203,2.4000001,16,1.7939149,閔翔,1,0,48,5422,5427,0,-2,0,0,1,2024/8/27 上午 11:07:03,25,2,8272,48,25.0383228,121.531684
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.3,5457,5513,0,-1,0,0,1,2024/8/27 上午 11:07:43,30,2,8272,96.3,25.0384917,121.5318861
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.2,5530,5547,2,2,0,2,1,2024/8/27 上午 11:08:26,28,2,8272,96.2,25.0386922,121.5320289
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.1,5612,5625,0,-1,0,0,1,2024/8/27 上午 11:09:05,32,2,8272,96.1,25.0388415,121.5321967
92,2,1.4174378,4.48,1.1561403,1.1561403,0.61990625,1.1673018,65.766846,2.3846154,14,1.7433239,閔翔,1,0,39,5700,5718,0.5,-1,0,1,0,2024/8/27 上午 11:09:59,46,2,8272,39,25.0390333,121.5325596
22,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,107.13454,2.2727273,12,1.5487748,閔翔,1,0,103,5747,5814,2.5,2,-2,3,0,2024/8/27 上午 11:10:43,35,2,8272,103,25.0386846,121.5326969
28,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,108.48433,2.2857144,15,1.6335514,閔翔,1,0,49,5854,5930,3,2,-1,3,0,2024/8/27 上午 11:11:54,67,2,8272,49,25.0383065,121.5321482
3,2,1.5306391,3,0.8619656,0.8619656,0.52832085,1.7493018,83.00872,2.1428571,8,1.2942394,閔翔,1,0,4,711,753,-0.5,-1,0,-1,2,2024/8/27 上午 11:20:21,502,2,8272,4,25.0423925,121.5324921
